Nitrogen,pHospHorus,Kalium,pH Tanah,Soil Moisture,Fuzzy Output,Label Fuzzy
38,135,203,5.965551311,93.661643,0.813503196,S3
28,130,196,6.062356467,94.67695747,0.821374122,S3
35,142,203,5.895319002,90.23730166,0.5,S2
12,129,205,6.119432215,91.15761594,0.5,S2
1,135,203,5.624203283,92.70124029,0.736082265,S3
5,145,205,5.52078314,90.09877774,0.5,S2
31,121,201,5.731535258,90.34396882,0.5,S2
35,131,203,5.893490899,93.91722423,0.815513991,S3
29,140,195,5.560521058,90.95257927,0.5,S2
33,138,198,6.222390798,90.69033986,0.5,S2
14,140,197,6.071255131,90.90054697,0.5,S2
35,145,195,6.231950009,94.58075845,0.820642199,S3
40,120,197,5.889480679,92.48879468,0.673604546,S2
25,132,198,5.732757516,90.85174383,0.5,S2
31,137,196,6.400321212,93.82567435,0.814795807,S3
36,144,196,6.496934492,94.50528753,0.820065729,S3
10,140,197,6.229498836,90.27185592,0.5,S2
22,30,12,6.354006744,92.51077745,0.804225343,S3
37,6,13,7.511755068,91.50819306,0.809171416,S3
27,13,6,7.335158382,91.35608208,0.810088745,S3
7,16,9,7.813916603,92.04304496,0.805918906,S3
20,7,9,7.129136941,91.57802915,0.808748213,S3
26,27,10,6.079998496,92.91487288,0.807521984,S3
5,23,15,7.408939392,92.04670813,0.805896043,S3
10,18,14,7.207991261,92.00719952,0.806137684,S3
39,24,14,7.189259647,90.90343769,0.81279672,S3
13,23,6,7.365338111,90.26408017,0.816566163,S3
21,17,15,7.455991072,91.5473145,0.808934907,S3
33,12,8,6.822282114,90.31153735,0.816288866,S3
6,9,12,7.028746406,90.14362642,0.817268638,S3
19,7,10,6.118430299,91.22062116,0.810902008,S3
24,18,6,6.285312759,94.45239715,0.819660567,S3
9,11,8,6.559236744,94.39000473,0.819181575,S3
31,8,7,7.163245982,93.63812684,0.813316647,S3
22,17,5,6.945562889,90.72351622,0.813864279,S3
13,5,8,7.474710503,90.10522549,0.817492117,S3
16,8,9,7.601189843,91.28408653,0.810521331,S3
4,13,6,7.561143224,94.25966183,0.818177748,S3
3,25,14,6.361671475,91.97978938,0.806304783,S3
8,7,10,6.929216014,91.98317355,0.806284624,S3
4,23,5,7.477935216,93.36348717,0.811133542,S3
33,14,8,7.684420446,92.9641969,0.807922627,S3
30,7,15,7.825531916,91.06053924,0.811860153,S3
21,29,12,6.438668989,92.15987039,0.805203267,S3
11,14,5,6.946354724,94.8933184,0.823008833,S3
9,8,15,7.994465371,94.35734702,0.818930617,S3
5,18,14,7.434118807,93.48447453,0.81209799,S3
29,25,14,7.781988584,90.4582865,0.815428066,S3
33,12,15,6.052318465,92.03272799,0.805982395,S3
8,16,6,7.106650373,90.26457428,0.816563293,S3
15,14,8,6.22094286,90.22399223,0.81680023,S3
16,7,8,6.420457311,90.60901895,0.81454058,S3
18,12,7,6.969249676,90.65458473,0.81427128,S3
5,25,6,6.011302181,94.01331956,0.816265246,S3
6,8,11,6.600948788,92.39651663,0.803747447,S3
10,5,5,7.817846496,91.35349216,0.810104339,S3
1,17,6,6.8198271,91.38411917,0.809919599,S3
1,30,10,7.291405641,91.34663797,0.810145385,S3
5,23,15,7.598729065,93.37488907,0.811224576,S3
24,27,9,6.157135092,93.24688124,0.810199659,S3
36,11,13,7.1917274,93.04897191,0.808607822,S3
40,21,8,7.418761774,92.87820148,0.803758865,S3
40,22,6,6.488221135,91.90997228,0.803025951,S3
32,18,13,6.044167236,91.74780462,0.807719522,S3
9,10,10,6.010391864,93.52211892,0.812397006,S3
13,16,8,6.949838549,93.12316972,0.809205769,S3
15,9,11,7.907956251,94.14861001,0.81731736,S3
29,11,5,7.639788459,91.94670335,0.806507821,S3
1,15,9,7.53350946,94.55239717,0.820425885,S3
18,5,11,6.251586885,90.93756231,0.812593248,S3
14,22,9,6.543191814,91.13772765,0.811398402,S3
33,15,7,7.651225301,91.68293851,0.808113313,S3
4,6,7,6.708889665,91.11764246,0.811519326,S3
17,16,14,6.625538653,92.18151927,0.805069203,S3
12,20,10,6.528354932,93.10527686,0.809061636,S3
34,29,8,6.450640306,91.15248149,0.811310874,S3
39,28,10,7.181907673,91.48247612,0.80932664,S3
31,25,12,7.016482298,90.03969587,0.817872828,S3
12,6,8,6.388617138,92.86773675,0.807140155,S3
12,29,13,7.57125447,91.52781832,0.809052297,S3
26,11,11,7.609348255,90.95589386,0.812484783,S3
19,24,15,7.137136973,93.72485075,0.814002047,S3
39,21,9,6.354022554,94.02769434,0.81637683,S3
16,29,13,6.196907944,93.67804556,0.813632835,S3
36,29,13,7.829507245,90.91510525,0.812727592,S3
37,23,12,6.395258356,90.50621806,0.815146636,S3
39,9,15,7.992041984,91.81183218,0.807328951,S3
31,5,14,6.583411671,91.69865887,0.808017081,S3
18,12,8,6.206053072,91.81668769,0.807299203,S3
20,20,10,6.976997772,93.68394562,0.813679624,S3
5,8,5,6.562594972,92.22706805,0.804790273,S3
20,8,12,7.260416405,94.96419851,0.823540798,S3
25,21,11,6.460044778,90.15406807,0.817207998,S3
14,19,14,6.699164936,94.35815354,0.818936768,S3
37,18,12,7.401121811,90.19147747,0.816990025,S3
26,15,6,6.912033409,94.78797376,0.822214789,S3
13,22,5,7.764040111,90.50096668,0.815177312,S3
32,25,9,7.796034006,93.75652041,0.814251528,S3
19,7,9,6.969883483,91.71369387,0.807926936,S3
28,7,9,6.730757538,92.13229786,0.805370547,S3
24,30,11,6.601395755,94.51768464,0.820160605,S3
7,17,10,6.465913274,91.22320999,0.810886678,S3
18,23,8,6.41354791,93.43949693,0.811740275,S3
7,20,12,6.475275337,94.76759975,0.822060918,S3
20,23,11,6.407715561,90.12220323,0.817393329,S3
18,14,11,6.550814117,90.00621688,0.818066814,S3
34,11,10,7.36220835,94.59551226,0.82075446,S3
20,29,10,7.36549204,93.27189064,0.810400775,S3
37,24,13,7.8546243,90.71037456,0.813942244,S3
12,8,10,7.995848977,91.4448027,0.80955383,S3
34,10,14,6.725600855,92.05811721,0.805825259,S3
6,13,9,7.786725333,90.56151463,0.814821051,S3
27,30,5,7.656978112,90.54608254,0.814911976,S3
13,8,12,7.105904818,92.54736032,0.804525465,S3
6,7,7,7.199106204,94.47316879,0.819820007,S3
40,17,15,7.871063004,90.9492967,0.810448047,S3
31,26,9,7.566165721,93.25638873,0.810276485,S3
61,68,50,6.793245417,91.49725058,0.5,S2
58,46,45,6.576261427,90.79028064,0.5,S2
45,47,55,6.751452932,91.14220381,0.661477655,S2
39,65,53,6.560743093,92.11508608,0.805478079,S3
31,68,45,6.938313356,90.07600528,0.817662049,S3
70,68,45,6.991626158,92.85470152,0.774991,S3
68,62,50,6.977700268,92.76437927,0.752628164,S3
34,65,47,6.833768535,93.71043692,0.813888685,S3
38,68,54,6.739170045,90.81781439,0.813305041,S3
69,64,47,6.993473247,94.50766912,0.82008381,S3
58,51,47,6.757470637,91.70445386,0.5,S2
59,47,53,6.850663232,91.4618874,0.5,S2
44,64,54,6.74274935,91.38048469,0.660929107,S2
56,57,48,6.506120752,93.0484859,0.807976074,S3
69,60,54,6.98992719,93.06134398,0.808265481,S3
56,58,49,6.69215564,94.60761797,0.82084675,S3
49,55,53,6.544029776,93.63739039,0.813310904,S3
38,51,52,6.927803911,90.78931681,0.813474655,S3
54,65,47,6.721835879,91.55594211,0.5,S2
57,57,51,6.99223441,91.48815629,0.5,S2
39,52,53,6.704204398,94.65904123,0.821237632,S3
58,67,45,6.702424548,91.72514851,0.5,S2
61,64,52,6.641098708,92.83405443,0.770001949,S3
34,62,55,6.585346229,90.72526502,0.813853841,S3
31,48,45,6.563134737,92.90951393,0.807479269,S3
47,46,52,6.502289473,91.40301608,0.635797857,S2
32,68,52,6.800321319,92.61715632,0.805095182,S3
36,59,46,6.721130543,93.61082872,0.813100522,S3
61,51,51,6.574677594,94.16193416,0.817421261,S3
70,54,46,6.919342407,91.12220596,0.5,S2
44,56,49,6.519779583,91.25589286,0.667194163,S2
34,68,51,6.687088098,94.17756725,0.817542039,S3
50,59,47,6.747975732,92.09278584,0.534318827,S2
39,70,52,6.65149129,90.79668055,0.813431016,S3
34,61,49,6.502675132,93.3210737,0.810794859,S3
44,60,55,6.825371185,90.55561637,0.693684092,S2
31,62,52,6.99104104,93.00754254,0.808271917,S3
65,62,51,6.511624841,90.87394933,0.5,S2
44,57,53,6.93172108,90.51431779,0.693684092,S2
50,47,48,6.712772333,90.61964344,0.502319361,S2
43,50,48,6.63016515,91.37059792,0.683081427,S2
60,46,53,6.761953186,92.98254537,0.804379032,S3
70,68,55,6.691202286,94.63548176,0.821058711,S3
59,62,52,6.608667684,93.10887229,0.809090953,S3
60,58,51,6.840802254,92.92203105,0.79077182,S3
42,60,47,6.834808348,92.12746225,0.662353419,S2
35,66,47,6.953439161,91.66232213,0.808238014,S3
34,65,48,6.665024508,90.03863107,0.817879029,S3
36,54,46,6.662875839,94.94482086,0.823395767,S3
39,64,52,6.678695788,94.63676767,0.821068549,S3
37,52,47,6.54277684,93.90305729,0.815403007,S3
33,47,46,6.839443833,93.96834049,0.815913436,S3
34,48,48,6.805277038,91.37258067,0.809988304,S3
49,54,50,6.762522087,93.18240298,0.809682474,S3
40,65,49,6.678449318,91.06138506,0.809672058,S3
68,52,49,6.577192175,92.27749066,0.600821237,S2
50,46,52,6.734005648,90.21646909,0.502045539,S2
65,63,50,6.524459342,91.3256535,0.5,S2
40,49,47,6.501521192,91.1756748,0.808865063,S3
42,53,48,6.758479569,94.31994776,0.818642937,S3
49,55,51,6.676578778,93.90560147,0.815422765,S3
59,62,49,6.941496806,93.35191636,0.811041504,S3
63,58,47,6.864143752,90.75379971,0.5,S2
70,65,52,6.583528529,93.12659793,0.809232888,S3
63,50,52,6.751747609,93.22642604,0.810036122,S3
40,64,47,6.893509446,93.47888842,0.812053939,S3
63,58,50,6.720744449,94.6428898,0.821115272,S3
45,58,49,6.827812549,90.34546355,0.662345604,S2
66,69,47,6.912299695,93.61055571,0.813098326,S3
54,67,52,6.586107335,93.30641944,0.810676824,S3
69,67,52,6.827305908,94.43877142,0.819556513,S3
67,68,49,6.821774589,92.38282957,0.637740165,S2
45,57,47,6.656458831,90.78821158,0.662345604,S2
56,50,52,6.770384816,92.25197542,0.591772178,S2
70,50,53,6.933809743,90.44967809,0.5,S2
44,47,45,6.579441304,94.73613484,0.814594215,S3
50,60,47,6.92791761,92.74889453,0.748640503,S3
52,51,53,6.985804083,93.10378595,0.809049425,S3
35,68,45,6.612429546,90.09448142,0.817554095,S3
68,69,52,6.813383387,92.74501561,0.747635848,S3
32,55,52,6.9677596,91.99740365,0.806198417,S3
32,55,51,6.57398033,93.15642801,0.809473049,S3
48,62,47,6.803094965,93.02871078,0.807522666,S3
39,69,53,6.964955435,93.02357765,0.808402901,S3
49,61,45,6.764213299,94.57377401,0.82058866,S3
48,57,54,6.617703178,90.20396783,0.573056407,S2
69,66,49,6.52711001,90.17015833,0.5,S2
53,55,55,6.709668804,91.25271223,0.5,S2
38,61,52,6.620729882,94.94021378,0.823361137,S3
57,64,55,6.583760499,92.9585411,0.79904411,S3
51,57,55,6.676407337,90.14732171,0.5,S2
56,65,45,6.751298936,93.97379963,0.815956282,S3
54,66,52,6.867554147,93.79503425,0.814554876,S3
58,55,47,6.742490027,93.69111672,0.813736086,S3
68,70,54,6.986228647,92.76039164,0.751606332,S3
42,59,55,6.979102243,94.35110201,0.818882859,S3
43,64,47,6.825664782,91.58076549,0.671622926,S2
35,67,49,6.617066674,91.1508798,0.811320439,S3
56,59,55,6.551892638,91.79430166,0.5,S2
39,64,53,6.598860305,91.07355541,0.811782913,S3
18,30,29,6.420018717,92.86056895,0.807080688,S3
37,23,28,5.740054567,94.3138837,0.818596249,S3
13,28,33,5.686972967,95.64807631,0.823809127,S3
2,21,35,6.293662363,91.53720922,0.808995049,S3
10,18,35,6.381975465,99.64573002,0.823809127,S3
7,11,32,5.542169139,95.11294697,0.823809127,S3
39,5,31,5.551963184,93.69979946,0.813803886,S3
34,6,27,5.860740481,90.92669463,0.81265821,S3
31,30,29,5.558807063,90.98617591,0.812304199,S3
25,7,35,5.55771171,99.18843684,0.823809127,S3
16,18,26,5.568365926,91.81320717,0.807320345,S3
26,10,33,6.07071786,96.93649473,0.823809127,S3
27,8,32,5.627860549,96.46168931,0.823809127,S3
37,18,30,6.38488418,99.34854917,0.823809127,S3
19,15,34,5.685889066,99.65809151,0.823809127,S3
25,19,33,6.234458417,95.23797989,0.823809127,S3
31,20,26,6.443168642,97.61361544,0.823809127,S3
9,17,32,5.842317989,93.40548703,0.81146885,S3
22,11,29,5.955742971,95.01630593,0.823779521,S3
31,6,26,5.741367375,91.30924833,0.810370359,S3
34,6,30,5.948342571,97.00155491,0.823809127,S3
24,6,32,6.387067562,90.01734526,0.818002165,S3
1,8,26,5.562911913,94.18955816,0.817635333,S3
31,13,33,5.85971872,95.48763389,0.823809127,S3
10,9,28,6.282955073,94.01014388,0.816240399,S3
36,27,26,6.25449571,95.78923137,0.823809127,S3
38,24,33,5.973853124,97.00396405,0.823809127,S3
11,6,25,6.081568052,96.65248672,0.823809127,S3
16,14,30,6.37466756,96.30484325,0.823809127,S3
33,14,35,6.027707171,96.66355213,0.823809127,S3
16,6,29,5.868285082,91.95614918,0.806450508,S3
32,11,31,6.205931638,93.31410447,0.810738571,S3
38,14,30,5.570745386,91.20106019,0.811019721,S3
8,6,33,6.095261013,93.64761266,0.813392255,S3
23,6,33,6.025789594,92.73041222,0.806022393,S3
29,25,35,5.542873799,91.64509299,0.808342661,S3
24,14,33,6.366219551,93.27565685,0.81043054,S3
32,12,30,5.579845008,98.08951196,0.823809127,S3
30,25,31,5.804965067,98.62048026,0.823809127,S3
14,21,35,6.121005506,91.91185319,0.806720842,S3
27,22,29,6.000248647,92.17170353,0.805128849,S3
40,5,29,5.820978791,97.76865458,0.82372615,S3
17,11,32,5.620733794,93.39676499,0.811398879,S3
30,30,35,6.001936419,95.59224018,0.823809127,S3
28,10,30,6.305740522,91.14723422,0.811342154,S3
39,7,29,6.362544111,94.59086121,0.820719191,S3
32,20,35,5.588655387,98.38227669,0.823809127,S3
7,15,32,6.182232762,95.89739958,0.823809127,S3
29,17,29,5.959493188,95.66997327,0.823809127,S3
34,15,34,5.677282678,91.10510371,0.811594117,S3
14,23,25,5.612122797,96.96637916,0.823809127,S3
18,19,29,6.206077742,92.48519606,0.804015287,S3
7,21,35,5.764812076,94.65830608,0.821232091,S3
24,27,34,6.203376525,95.11320315,0.823809127,S3
39,29,29,6.143662699,94.48414544,0.819903873,S3
29,8,28,6.100429497,91.72546257,0.807854953,S3
10,24,27,5.708409601,94.90485697,0.823095437,S3
20,29,32,5.868255858,98.3670985,0.823809127,S3
32,11,31,6.461225827,92.56492864,0.804668679,S3
37,10,32,6.165084855,95.16333673,0.823809127,S3
20,29,27,6.047044342,92.36099489,0.803966201,S3
31,29,35,6.137102505,92.19906776,0.80496269,S3
17,30,27,5.894027065,90.79093862,0.813465067,S3
1,12,30,5.56222383,95.94643831,0.823809127,S3
6,13,29,5.832608028,99.96906006,0.823809127,S3
15,28,32,6.218571874,99.64328526,0.823809127,S3
27,24,29,6.142010637,96.97300803,0.823809127,S3
3,23,30,6.078807239,95.65754365,0.823809127,S3
8,26,26,5.702484758,91.64194826,0.808361959,S3
20,28,26,5.547594847,91.49882979,0.809227203,S3
26,18,27,5.836075368,92.90736493,0.807462004,S3
1,6,35,6.231662767,95.71935435,0.823809127,S3
27,30,31,5.718120393,90.73966792,0.813768422,S3
23,7,34,5.852038202,91.52421214,0.809074411,S3
25,26,31,5.547933273,95.02156793,0.823781501,S3
38,6,25,6.156259104,96.92786777,0.823809127,S3
25,12,26,6.436314406,95.67906668,0.823809127,S3
40,5,32,5.981169595,96.7036223,0.82372615,S3
50,19,31,6.271952833,94.38420565,0.819137372,S3
26,9,32,6.470465614,94.73860514,0.821841511,S3
35,30,34,6.141502001,95.41122824,0.823809127,S3
19,30,30,5.826381164,91.40896307,0.809769547,S3
31,13,33,6.342463714,95.21224392,0.823809127,S3
17,29,26,6.071897347,93.28415295,0.810498765,S3
2,30,30,6.331051715,94.79998418,0.822305602,S3
30,13,25,6.413184638,91.48889469,0.809287348,S3
8,15,33,5.50158009,98.09861043,0.823676883,S3
18,12,35,6.338720873,96.38580769,0.823809127,S3
8,28,30,6.015672239,94.33465411,0.818755986,S3
40,22,29,5.735364307,99.98187601,0.82372615,S3
27,10,33,6.465906333,97.48410555,0.823809127,S3
21,20,31,5.855457599,99.7240104,0.823809127,S3
3,9,35,6.318552973,99.84671638,0.823809127,S3
22,16,27,6.006784979,90.27214288,0.816519207,S3
27,8,30,6.008386283,98.29937782,0.823809127,S3
22,8,33,5.665785202,95.8840407,0.823809127,S3
28,27,32,5.764615485,93.00109012,0.80822075,S3
23,21,26,5.901495544,93.45042636,0.811827284,S3
37,5,34,5.779032666,93.84150618,0.814920314,S3
19,26,29,5.67154928,98.80313612,0.823809127,S3
133,47,24,7.231324765,79.19732001,0.176190873,S1
136,36,20,6.925412377,84.86275707,0.176190873,S1
104,47,18,7.633437412,76.97696717,0.368996024,S1
133,47,23,6.827354668,75.62137159,0.176190873,S1
126,38,23,6.176716425,83.63276077,0.176190873,S1
126,50,19,6.628722836,81.7358876,0.176190873,S1
113,41,20,7.256877571,80.53965818,0.176190873,S1
121,45,22,6.443785385,81.30681027,0.176190873,S1
121,47,16,7.723240151,79.29573149,0.176190873,S1
129,60,22,5.947448589,79.12404171,0.176190873,S1
107,45,25,7.227745516,83.55546146,0.274737269,S1
122,59,18,6.219469084,83.63488952,0.176190873,S1
140,38,15,6.021439523,75.88298598,0.176190873,S1
102,49,21,6.253343655,84.84422454,0.43274633,S2
111,40,25,6.187455799,84.44932014,0.176190873,S1
131,35,18,7.057693366,82.24415809,0.176190873,S1
135,43,16,6.720449769,81.73049149,0.176190873,S1
100,46,18,6.431689506,76.04203958,0.497202377,S2
123,39,24,7.453106264,78.17952126,0.176190873,S1
117,56,15,7.368258226,77.0543546,0.176190873,S1
121,36,24,7.352401887,81.69105088,0.176190873,S1
101,58,18,6.652143699,81.38103349,0.46575659,S2
107,42,24,6.144631795,84.62978302,0.274737269,S1
100,41,22,7.318802162,84.55794703,0.497202377,S2
125,39,21,7.954629324,82.21276599,0.225430499,S1
105,60,23,6.207652157,77.21705554,0.337654396,S1
102,46,19,6.631005298,82.5993307,0.43274633,S2
131,49,22,7.306918817,79.9751579,0.176190873,S1
139,35,15,5.898293044,83.4630147,0.176190873,S1
108,36,19,7.238566893,77.51235009,0.242682229,S1
118,45,23,7.977651226,77.43198948,0.241715436,S1
107,51,22,5.983075895,78.22080815,0.274737269,S1
125,60,17,6.785723961,84.51591287,0.176190873,S1
113,37,20,7.393441155,79.04368718,0.176190873,S1
131,52,16,6.486068274,84.47601498,0.176190873,S1
115,48,16,7.175934962,84.09229796,0.176190873,S1
113,38,25,7.388265888,79.47270984,0.176190873,S1
111,41,18,6.10539819,78.1258666,0.176190873,S1
111,53,19,6.419536555,78.02763149,0.176190873,S1
122,48,16,6.307585854,75.6350708,0.176190873,S1
108,46,17,6.93221485,84.87668973,0.242682229,S1
132,41,22,7.810865753,81.02453404,0.176190873,S1
103,42,17,6.527541661,84.61527627,0.400599093,S2
133,50,25,7.569454601,81.19666206,0.176190873,S1
127,37,18,7.041065585,76.30050373,0.176190873,S1
110,39,25,7.208795456,77.34264002,0.1791306,S1
131,38,19,6.814341946,75.68339729,0.176190873,S1
108,38,24,7.442217061,76.43836957,0.242682229,S1
122,40,17,6.854558957,81.31677618,0.176190873,S1
111,50,15,7.884550475,80.30351815,0.176190873,S1
140,40,17,6.006085786,77.07598065,0.176190873,S1
100,40,20,7.432043735,76.25674874,0.497202377,S2
123,50,16,6.498052108,75.53835214,0.176190873,S1
107,36,21,6.205263534,75.66653335,0.274737269,S1
118,50,19,6.360812227,82.33733678,0.176190873,S1
103,51,20,7.046607434,84.14668447,0.400599093,S2
133,57,19,7.947011366,75.98203329,0.219526471,S1
129,47,20,6.281913858,80.80343786,0.176190873,S1
116,52,19,6.114525877,75.37170612,0.176190873,S1
114,40,23,6.753978061,81.13668716,0.176190873,S1
131,60,17,7.425041316,81.79475917,0.176190873,S1
107,43,18,6.745104394,81.53480799,0.274737269,S1
123,44,21,7.641116569,75.00539324,0.176190873,S1
112,49,25,6.470135478,77.90621048,0.176190873,S1
119,44,15,7.091992365,82.8597549,0.176190873,S1
130,59,19,6.520403794,82.50257909,0.176190873,S1
127,53,24,6.127939628,76.17851932,0.176190873,S1
134,52,18,7.994679507,76.59175937,0.252421017,S1
109,36,18,7.524707577,76.53237965,0.209914474,S1
100,48,17,7.827877818,83.03878838,0.497202377,S2
132,52,19,6.436691764,76.7433897,0.176190873,S1
102,37,25,5.907930899,77.91757121,0.43274633,S2
111,39,22,6.135025006,80.3509046,0.176190873,S1
117,51,15,6.044556594,78.71555832,0.176190873,S1
136,36,24,7.59781958,80.41198458,0.176190873,S1
134,56,18,6.691268104,83.91902605,0.176190873,S1
112,54,15,6.175492306,81.56641891,0.176190873,S1
105,56,15,7.272316209,81.97904282,0.337654396,S1
140,45,15,5.801047545,80.04662756,0.177783699,S1
126,46,25,6.757457943,81.69801729,0.176190873,S1
106,49,24,6.983395573,76.47039772,0.306315908,S1
121,53,19,7.976889498,76.72621429,0.241211188,S1
108,60,17,6.558902588,76.75768356,0.242682229,S1
116,56,17,7.979090365,77.7293114,0.242662851,S1
100,52,19,7.903528673,82.44777468,0.497202377,S2
129,43,16,6.73210948,77.85055621,0.176190873,S1
118,44,23,6.691690476,82.82904143,0.176190873,S1
117,43,25,7.839849298,78.51206972,0.176190873,S1
126,37,21,6.61448588,84.16855231,0.176190873,S1
120,48,16,7.456971816,75.40989245,0.176190873,S1
102,45,16,7.2942193,77.52425987,0.43274633,S2
131,56,20,7.762647875,81.83896111,0.176190873,S1
114,40,17,6.363406102,80.13456404,0.176190873,S1
101,37,18,7.63737841,82.68738535,0.46575659,S2
106,46,20,6.200671976,78.63388824,0.306315908,S1
113,38,20,6.364729934,78.58320116,0.176190873,S1
102,53,21,6.913678684,76.11021529,0.43274633,S2
110,39,18,7.766259769,75.39752705,0.1791306,S1
107,58,15,7.55606399,75.77503808,0.274737269,S1
120,60,15,7.288377241,83.86129998,0.176190873,S1
89,47,38,6.002524871,72.24850829,0.5,S2
60,37,39,6.033485257,82.94164078,0.5,S2
63,41,45,7.121933579,86.8870535,0.5,S2
86,40,39,6.207459637,88.16513579,0.5,S2
96,41,40,6.090060478,72.00460848,0.5,S2
100,35,36,6.346715209,72.01364411,0.497202377,S2
63,37,43,6.661957897,85.08640476,0.5,S2
70,43,40,6.176860192,88.80391021,0.5,S2
67,55,44,7.251847296,75.14640198,0.5,S2
74,40,40,6.386259978,83.12053888,0.5,S2
89,53,44,7.319735475,71.91711523,0.5,S2
74,46,45,6.025028997,88.36668522,0.5,S2
89,41,38,6.344751947,74.68322732,0.5,S2
60,55,40,7.02777956,88.95692783,0.5,S2
67,43,38,7.299304715,70.88259632,0.5,S2
70,38,35,7.014063944,79.26861738,0.5,S2
74,49,38,7.488014404,71.4509053,0.5,S2
90,40,39,6.626503893,81.86171563,0.5,S2
82,35,44,6.239011,78.21047693,0.5,S2
73,45,37,6.742688094,74.63745355,0.5,S2
85,53,38,6.588017308,73.84186449,0.5,S2
81,56,36,7.097586415,72.60512854,0.5,S2
84,55,38,6.956682743,79.78725152,0.5,S2
80,45,42,7.380396262,74.99739774,0.5,S2
76,54,45,6.176618831,77.62976013,0.5,S2
76,56,39,6.551130445,89.89106506,0.5,S2
81,40,45,6.427726565,80.76238215,0.5,S2
76,44,45,6.740947635,84.48235878,0.5,S2
69,47,40,6.130136384,76.2403666,0.5,S2
82,40,45,6.667633355,81.70476368,0.5,S2
69,57,35,6.186814392,78.54340987,0.5,S2
81,36,38,6.334837865,87.98329901,0.5,S2
67,60,38,7.16214284,78.53037059,0.5,S2
72,51,40,7.422318499,74.09956958,0.5,S2
65,39,45,6.768001309,70.89000744,0.5,S2
78,50,43,6.348441469,85.72530641,0.5,S2
77,52,41,6.097294061,83.46409075,0.5,S2
89,52,42,6.14132902,81.45139295,0.5,S2
62,49,37,7.479248124,82.85284045,0.5,S2
90,48,45,6.509174789,71.31342851,0.5,S2
66,47,36,6.57256106,74.4407048,0.5,S2
80,52,39,7.165696848,76.85691248,0.5,S2
89,52,45,7.207457208,77.01222585,0.5,S2
77,51,44,7.124333547,82.7015932,0.5,S2
94,37,41,6.463538707,87.06071115,0.5,S2
75,41,35,6.856833064,78.62697699,0.5,S2
60,55,36,7.132389299,80.49172597,0.5,S2
62,56,35,6.235357638,81.65769588,0.5,S2
84,40,42,6.704273839,73.35763537,0.5,S2
100,56,40,7.433313409,83.31240346,0.497202377,S2
75,56,44,6.109478059,73.7459581,0.5,S2
78,46,42,7.095413294,78.45959697,0.5,S2
82,48,36,6.352076783,81.76904006,0.5,S2
100,58,41,6.658769991,87.88255345,0.497202377,S2
88,50,40,7.051822472,79.95150917,0.5,S2
67,41,40,7.333143205,87.81661683,0.5,S2
72,42,43,6.352771037,80.90424543,0.5,S2
89,40,43,7.124050134,72.97198375,0.5,S2
89,57,43,6.998787171,73.19897535,0.5,S2
61,41,44,6.537914958,82.11319791,0.5,S2
79,45,43,7.171054239,79.15532398,0.5,S2
84,40,43,7.228268228,88.3313023,0.5,S2
98,43,35,7.319952206,76.44048625,0.5,S2
75,36,44,6.613341343,74.27607475,0.5,S2
89,58,35,6.096838784,82.09053379,0.5,S2
91,41,37,6.132570523,83.20630007,0.5,S2
77,48,36,7.36008498,84.09985284,0.5,S2
66,58,35,7.321619041,79.46283115,0.5,S2
62,59,41,7.175170657,74.89465426,0.5,S2
82,35,35,7.299076163,86.97061481,0.5,S2
61,41,35,6.842966479,79.47557931,0.5,S2
99,57,38,6.356295568,82.09281674,0.5,S2
70,42,43,6.508342839,76.66724969,0.5,S2
90,59,35,7.098227926,89.86454053,0.5,S2
73,43,42,6.310699968,78.00774772,0.5,S2
67,46,44,7.093328631,78.20392774,0.5,S2
84,37,42,6.691074249,81.13449097,0.5,S2
72,41,36,6.187746776,80.57226761,0.5,S2
71,56,37,6.491506245,86.20899734,0.5,S2
64,53,38,6.855362875,78.51063754,0.5,S2
65,54,39,7.124571593,71.14782585,0.5,S2
60,58,37,6.067302109,79.1188943,0.5,S2
86,39,43,6.432051512,71.23690851,0.5,S2
90,50,44,6.253408852,73.48655995,0.5,S2
91,38,36,7.287318723,77.17331847,0.5,S2
87,48,38,7.161865733,80.94023552,0.5,S2
72,41,36,6.065898283,86.84264005,0.5,S2
71,54,35,7.311077075,70.95705996,0.5,S2
82,46,41,6.581693772,79.79609448,0.5,S2
71,52,43,6.732826127,73.96164569,0.5,S2
80,43,43,6.014572075,74.36794079,0.5,S2
77,55,43,6.663559451,75.99987588,0.5,S2
95,57,41,6.434610995,73.65346838,0.5,S2
63,47,35,7.432768147,89.05587886,0.5,S2
93,43,38,6.987332927,86.14290267,0.5,S2
87,44,43,6.718725189,86.79261344,0.5,S2
88,52,39,6.880204617,88.07112278,0.5,S2
90,39,37,6.86106911,81.68688879,0.5,S2
90,39,43,6.7693455,82.286484,0.5,S2
84,38,43,7.26158085,73.81994896,0.5,S2
91,21,26,7.261313694,57.36469955,0.5,S2
107,21,26,7.235070264,55.32222678,0.274737269,S1
83,38,35,7.18915558,52.88667115,0.5,S2
108,24,31,6.431899748,56.18107663,0.242682229,S1
116,28,34,6.42321105,60.39523266,0.176190873,S1
116,23,25,6.869720196,52.26994674,0.176190873,S1
109,31,27,6.973839707,50.40609436,0.209914474,S1
89,25,34,7.184801627,63.65861483,0.5,S2
118,18,32,6.351823783,51.11044023,0.176190873,S1
